elemento1;elemento2;title;artist;track01;track02;track03;duplicata
102670;104343;0.7058823108673096;0.8666666746139526;1.0;1.0;0.949999988079071;false
6413;7975;0.6451612710952759;1.0;1.0;1.0;0.9285714030265808;true
8364;8526;0.5833333730697632;1.0;0.9285714030265808;1.0;1.0;true
6919;8060;0.8333333134651184;0.875;1.0;1.0;1.0;true
6354;8424;0.3333333134651184;1.0;1.0;0.9333333373069763;1.0;true
2771;5458;0.3571428656578064;0.9166666865348816;0.9583333134651184;1.0;1.0;true
5542;6695;0.7894736528396606;1.0;0.9166666865348816;1.0;1.0;true
2188;8063;0.8999999761581421;0.8333333134651184;1.0;1.0;1.0;true
5360;8430;0.800000011920929;1.0;0.8461538553237915;0.9545454382896423;0.9090908765792847;true
1858;9637;1.0;1.0;1.0;1.0;1.0;true
7094;9189;0.8181818127632141;1.0;1.0;1.0;1.0;true
2187;2418;1.0;1.0;1.0;1.0;1.0;true
2004;3710;1.0;1.0;1.0;1.0;1.0;true
4586;7633;0.9411764740943909;1.0;1.0;0.9090908765792847;0.6000000238418579;true
9333;9450;0.9375;1.0;1.0;1.0;1.0;true
2252;4733;1.0;1.0;1.0;1.0;1.0;true
4441;7769;0.1111111044883728;0.1428571343421936;1.0;1.0;1.0;true
7769;8151;0.1111111044883728;0.1428571343421936;0.8846153616905212;0.7272727489471436;0.8333333134651184;true
3670;7769;0.1111111044883728;0.1428571343421936;0.8695652484893799;0.875;0.800000011920929;true
7515;7769;0.1111111044883728;0.1428571343421936;1.0;1.0;0.9333333373069763;true
102562;104023;0.7250000238418579;1.0;0.2745097875595093;0.29729729890823364;0.22727274894714355;false
101556;105525;0.4871794581413269;1.0;0.08695650100708008;0.1904761791229248;0.1071428656578064;false
101556;106101;0.5384615659713745;1.0;0.21875;0.1666666865348816;0.18333333730697632;false
105525;106101;0.6315789222717285;1.0;0.28125;0.13636362552642822;0.18333333730697632;false
10102;8140;0.7045454978942871;0.8823529481887817;0.8421052694320679;0.0;0.0;true
101693;102395;0.3658536672592163;1.0;0.2142857313156128;0.2250000238418579;0.1111111044883728;false
7540;7542;1.0;1.0;0.8461538553237915;0.20930230617523193;0.6000000238418579;true
7542;8823;1.0;1.0;1.0;0.3720930218696594;0.8333333134651184;true
101723;106128;0.8684210777282715;1.0;0.25;0.3333333134651184;0.2142857313156128;false
102024;105032;0.4615384340286255;1.0;0.18918919563293457;0.3243243098258972;0.14705884456634521;false
102024;102960;0.9333333373069763;1.0;0.21621620655059814;0.23076921701431274;0.20588237047195435;false
102960;105032;0.4615384340286255;1.0;0.24324321746826172;0.24324321746826172;0.2142857313156128;false
103878;109649;0.10344827175140381;1.0;0.21739131212234497;0.13157892227172852;0.1666666865348816;false
101624;109637;0.5249999761581421;1.0;0.1304348111152649;0.17073172330856323;0.17073172330856323;false
100893;109637;0.5;1.0;0.260869562625885;0.27272725105285645;0.1860465407371521;false
101107;109637;0.35135138034820557;1.0;0.17391306161880493;0.1875;0.1666666865348816;false
100893;101624;0.3500000238418579;1.0;0.22727274894714355;0.17073172330856323;0.20930230617523193;false
101107;101624;0.3999999761581421;1.0;0.22727274894714355;0.19512194395065308;0.19512194395065308;false
100893;101107;0.4324324131011963;1.0;0.1904761791229248;0.27272725105285645;0.1627907156944275;false
104610;105320;0.9375;1.0;0.2321428656578064;0.20454543828964233;0.21052628755569458;false
4520;6174;1.0;0.4193548560142517;0.307692289352417;0.25;0.3809523582458496;true
2619;4520;1.0;0.4193548560142517;0.307692289352417;0.25;0.3809523582458496;true
105617;107999;0.6000000238418579;1.0;0.23076921701431274;0.18333333730697632;0.11428570747375488;false
4384;5681;0.44999998807907104;1.0;0.48148149251937866;0.21739131212234497;0.125;true
5657;5681;0.44999998807907104;1.0;0.48148149251937866;0.21739131212234497;0.125;true
107597;107618;0.6071428656578064;0.9333333373069763;0.21212118864059448;0.1875;0.1627907156944275;false
6620;7622;0.8571428656578064;1.0;0.6666666269302368;0.11764705181121826;0.09090906381607056;true
6620;8349;0.8571428656578064;1.0;0.6190476417541504;0.11764705181121826;0.09090906381607056;true
103170;103181;0.8928571343421936;1.0;0.25;0.1818181872367859;0.20930230617523193;false
100331;103181;0.2142857313156128;1.0;0.1944444179534912;0.09090906381607056;0.1627907156944275;false
100785;103181;0.3214285969734192;1.0;0.25;0.21212118864059448;0.25581395626068115;false
103181;106212;0.3500000238418579;0.8666666746139526;0.1388888955116272;0.238095223903656;0.1860465407371521;false
100331;103170;0.25925928354263306;1.0;0.1818181872367859;0.11538463830947876;0.1538461446762085;false
100785;103170;0.29629629850387573;1.0;0.25;0.1538461446762085;0.12820512056350708;false
103170;106212;0.32499998807907104;0.8666666746139526;0.22727274894714355;0.2142857313156128;0.23076921701431274;false
100331;100785;0.8695652484893799;1.0;0.2222222089767456;0.0952380895614624;0.1666666865348816;false
100331;106212;0.3500000238418579;0.8666666746139526;0.1818181872367859;0.07142859697341919;0.1818181872367859;false
100785;106212;0.3999999761581421;0.8666666746139526;0.2222222089767456;0.2142857313156128;0.1818181872367859;false
4601;8410;0.9090908765792847;1.0;0.27272725105285645;0.08333331346511841;0.22727274894714355;false
7199;8683;1.0;1.0;0.4390243887901306;0.29545456171035767;0.15555554628372192;true
4178;8683;1.0;1.0;0.4390243887901306;0.29545456171035767;0.15555554628372192;true
103356;108369;0.48000001907348633;1.0;0.25925928354263306;0.22857141494750977;0.2142857313156128;false
101830;108369;0.550000011920929;1.0;0.2195122241973877;0.2083333134651184;0.25;false
103691;108369;0.45454543828964233;1.0;0.1794871687889099;0.20454543828964233;0.15625;false
107477;108369;0.17241376638412476;1.0;0.1304348111152649;0.1499999761581421;0.19999998807907104;false
101830;103356;0.3999999761581421;1.0;0.24390244483947754;0.17142856121063232;0.1499999761581421;false
103356;103691;0.4399999976158142;1.0;0.1794871687889099;0.20454543828964233;0.1875;false
103356;107477;0.20689654350280762;1.0;0.1111111044883728;0.19999998807907104;0.10000002384185791;false
101830;103691;0.40909093618392944;1.0;0.2682926654815674;0.1818181872367859;0.25;false
101830;107477;0.20689654350280762;1.0;0.1463414430618286;0.19999998807907104;0.19999998807907104;false
103691;107477;0.18965518474578857;1.0;0.23076921701431274;0.20454543828964233;0.125;false
101164;102760;0.42307692766189575;1.0;0.27272725105285645;0.24444442987442017;0.22580647468566895;false
102760;103339;0.9615384340286255;1.0;0.21052628755569458;0.1836734414100647;0.19354838132858276;false
101164;103339;0.42307692766189575;1.0;0.13157892227172852;0.1428571343421936;0.24137932062149048;false
102838;103772;0.4418604373931885;1.0;0.2222222089767456;0.3142856955528259;0.21212118864059448;false
1838;7934;0.699999988079071;0.800000011920929;1.0;0.523809552192688;1.0;true
104719;106516;0.4399999976158142;1.0;0.2222222089767456;0.19999998807907104;0.2250000238418579;false
109081;109197;0.4117646813392639;0.8999999761581421;0.43103450536727905;0.3448275923728943;0.3333333134651184;false
8630;8805;1.0;1.0;0.6296296119689941;0.6969696879386902;0.6071428656578064;true
8274;8630;1.0;1.0;0.6296296119689941;0.6969696879386902;0.6071428656578064;true
102611;106749;0.615384578704834;1.0;0.3333333134651184;0.21621620655059814;0.1388888955116272;false
4490;7121;1.0;1.0;0.3333333134651184;1.0;0.20967739820480347;true
5830;8888;1.0;1.0;0.2666666507720947;0.6415094137191772;0.48571425676345825;true
105799;107472;0.40625;1.0;1.0;0.1764705777168274;0.2142857313156128;false
103645;105876;0.20689654350280762;0.3103448152542114;0.307692289352417;0.125;0.04000002145767212;false
108841;109058;0.19999998807907104;1.0;0.260869562625885;0.17391306161880493;0.14754098653793335;false
108746;109003;0.931034505367279;1.0;0.25641024112701416;0.07999998331069946;0.2857142686843872;false
4676;5746;1.0;1.0;0.5;0.2857142686843872;0.75;true
108752;109347;0.4864864945411682;0.5862069129943848;0.2083333134651184;0.1666666865348816;0.19354838132858276;false
102617;109429;0.3999999761581421;1.0;0.1521739363670349;0.21739131212234497;0.2083333134651184;false
109420;109429;0.34285712242126465;1.0;0.25806450843811035;0.20512819290161133;0.17543858289718628;false
102617;109420;0.5384615659713745;1.0;0.20967739820480347;0.21739131212234497;0.17543858289718628;false
109199;109365;0.4117646813392639;0.25;0.38235294818878174;0.022727251052856445;0.3030303120613098;false
104862;106582;0.32608693838119507;1.0;0.1666666865348816;0.1836734414100647;0.15686273574829102;false
100701;106582;0.4516128897666931;1.0;0.2083333134651184;0.1702127456665039;0.21568626165390015;false
106582;108239;0.42105263471603394;1.0;0.2708333134651184;0.1521739363670349;0.13725489377975464;false
106582;107811;0.48000001907348633;1.0;0.1458333134651184;0.1304348111152649;0.1764705777168274;false
104389;106582;0.5199999809265137;1.0;0.2083333134651184;0.1521739363670349;0.15686273574829102;false
100701;104862;0.45652174949645996;1.0;0.23076921701431274;0.1836734414100647;0.20689654350280762;false
104862;108239;0.3695651888847351;1.0;0.1794871687889099;0.26530611515045166;0.1666666865348816;false
104862;107811;0.30434781312942505;1.0;0.1794871687889099;0.2448979616165161;0.1111111044883728;false
104389;104862;0.28260868787765503;1.0;0.12820512056350708;0.16326528787612915;0.04166668653488159;false
100701;108239;0.3947368264198303;1.0;0.18421053886413574;0.21276593208312988;0.17241376638412476;false
100701;107811;0.4516128897666931;1.0;0.21212118864059448;0.23404252529144287;0.20689654350280762;false
100701;104389;0.3870967626571655;1.0;0.09090906381607056;0.21276593208312988;0.13793104887008667;false
107811;108239;0.42105263471603394;1.0;0.21052628755569458;0.13333332538604736;0.07407408952713013;false
104389;108239;0.3684210777282715;1.0;0.18421053886413574;0.17500001192092896;0.08695650100708008;false
104389;107811;0.375;1.0;0.09090906381607056;0.17500001192092896;0.07407408952713013;false
108380;108482;0.7179486751556396;1.0;0.25;0.05555558204650879;0.03448277711868286;false
104512;109129;0.3199999928474426;0.4117646813392639;0.22580647468566895;0.17391306161880493;0.0;false
8260;8445;0.5909091234207153;1.0;0.8125;0.8500000238418579;0.8235294222831726;true
101925;104169;0.970588207244873;1.0;0.22857141494750977;0.22727274894714355;0.125;false
6944;7731;0.44117647409439087;0.800000011920929;0.800000011920929;0.9285714030265808;0.9166666865348816;true
7731;9868;0.44117647409439087;0.800000011920929;0.800000011920929;0.8571428656578064;0.8333333134651184;true
10361;6761;0.8888888955116272;1.0;0.699999988079071;0.6666666269302368;0.7647058963775635;true
5426;6761;0.6666666269302368;1.0;0.699999988079071;0.6666666269302368;0.7647058963775635;true
6761;7869;0.6666666269302368;1.0;0.699999988079071;0.6666666269302368;0.8235294222831726;true
103804;104425;0.6818181872367859;1.0;0.2142857313156128;0.1836734414100647;0.25;false
5371;5959;1.0;1.0;0.9444444179534912;0.08333331346511841;0.1666666865348816;true
8301;9114;1.0;1.0;0.3500000238418579;0.5;0.5357142686843872;true
6756;8537;0.8333333134651184;0.19999998807907104;1.0;0.9285714030265808;1.0;true
4588;4774;1.0;0.1428571343421936;0.6666666269302368;0.25;0.0;true
100655;107814;0.27272725105285645;1.0;0.25;0.13333332538604736;0.20588237047195435;false
103155;106396;0.17073172330856323;1.0;0.23333334922790527;0.16129034757614136;0.15686273574829102;false
3757;6377;0.7307692170143127;1.0;0.800000011920929;0.8421052694320679;1.0;true
102116;104281;0.20689654350280762;1.0;0.2549019455909729;0.22727274894714355;0.20512819290161133;false
102401;102567;0.375;1.0;0.2083333134651184;0.1428571343421936;0.1600000262260437;false
105618;106271;0.8846153616905212;1.0;0.260869562625885;0.15789473056793213;0.25;false
100001;100010;0.9642857313156128;1.0;0.442307710647583;0.239130437374115;0.23333334922790527;false
101243;101298;0.5277777910232544;1.0;0.23076921701431274;0.1666666865348816;0.1071428656578064;false
100810;105094;0.5;0.3333333134651184;0.2142857313156128;1.0;1.0;false
107340;107990;0.23529410362243652;0.23529410362243652;0.23076921701431274;0.1111111044883728;0.1428571343421936;false
100466;108786;0.31578946113586426;1.0;0.20588237047195435;0.1428571343421936;0.12820512056350708;false
106868;108869;0.3333333134651184;1.0;0.22413790225982666;0.1944444179534912;0.22857141494750977;false
104620;108430;0.2631579041481018;1.0;0.2083333134651184;0.19607841968536377;0.10526317358016968;false
6506;6952;0.6829268336296082;0.75;0.8095238208770752;0.7599999904632568;0.800000011920929;true
105179;107116;0.19999998807907104;1.0;0.25641024112701416;0.1538461446762085;0.12903225421905518;false
109296;109299;0.2124999761581421;0.3965517282485962;0.849056601524353;0.8510638475418091;0.6833333373069763;false
102835;105958;0.1818181872367859;1.0;0.25925928354263306;0.2142857313156128;0.15625;false
108059;108956;0.28125;0.8666666746139526;0.23255813121795654;0.292682945728302;0.25581395626068115;false
105779;107049;0.4838709831237793;1.0;0.20689654350280762;0.1600000262260437;0.18518519401550293;false
5185;7072;0.9599999785423279;0.8999999761581421;1.0;0.0;1.0;true
106206;107125;0.7948718070983887;1.0;0.21052628755569458;0.07142859697341919;0.23333334922790527;false
103853;107581;0.5;1.0;0.24000000953674316;0.23076921701431274;0.06451612710952759;false
108771;108962;0.5384615659713745;1.0;0.2571428418159485;0.18421053886413574;0.2857142686843872;false
108797;108932;0.6666666269302368;1.0;0.21666663885116577;0.1600000262260437;0.15094339847564697;false
10320;7581;0.6499999761581421;1.0;0.9200000166893005;0.8666666746139526;1.0;true
7898;8422;0.9333333373069763;0.3333333134651184;1.0;0.07142859697341919;0.1428571343421936;true
105590;109716;0.6111111044883728;1.0;0.2368420958518982;0.24324321746826172;0.18518519401550293;false
104734;105358;0.5;0.9333333373069763;0.23529410362243652;0.1702127456665039;0.17241376638412476;false
105358;105700;0.4375;0.9333333373069763;0.15151512622833252;0.1702127456665039;0.20689654350280762;false
104734;105700;0.5625;1.0;0.23529410362243652;0.162162184715271;0.1785714030265808;false
104495;106383;0.3199999928474426;1.0;0.26923078298568726;0.16949152946472168;0.23076921701431274;false
105374;107336;0.7878787517547607;1.0;0.21212118864059448;0.20689654350280762;0.21568626165390015;false
109274;109278;0.45614033937454224;0.7647058963775635;0.46666663885116577;0.5;0.37142854928970337;false
101457;108188;0.2857142686843872;1.0;0.25;0.29032260179519653;0.17241376638412476;false
103719;107550;0.75;0.5;0.2142857313156128;0.11764705181121826;0.1111111044883728;false
6992;7802;0.761904776096344;1.0;0.7333333492279053;1.0;0.5882352590560913;true
109476;109545;0.761904776096344;1.0;0.24637681245803833;0.23943662643432617;0.0701754093170166;false
4358;6398;0.9583333134651184;1.0;0.476190447807312;0.4285714030265808;0.44117647409439087;true
106028;106211;0.3617021441459656;1.0;0.30000001192092896;0.25;0.09090906381607056;false
102881;108491;0.2222222089767456;1.0;0.24324321746826172;0.0;0.04166668653488159;false
4145;4886;0.8181818127632141;0.7142857313156128;1.0;1.0;1.0;true
5776;9008;1.0;1.0;1.0;0.12000000476837158;0.11764705181121826;true
101983;108733;0.47058820724487305;1.0;0.41428571939468384;0.1086956262588501;0.1764705777168274;false
100960;103952;0.3055555820465088;0.8461538553237915;0.25;0.11764705181121826;0.19999998807907104;false
1818;7075;0.7058823108673096;0.800000011920929;0.75;0.75;0.7352941036224365;true
103731;104112;0.9375;1.0;0.25;0.19298243522644043;0.25;false
102446;103731;0.9375;1.0;0.21212118864059448;0.2280701994895935;0.25;false
102446;104112;0.9375;1.0;0.1818181872367859;0.238095223903656;0.1875;false
102542;103492;0.3999999761581421;1.0;0.2745097875595093;0.26923078298568726;0.19178080558776855;false
102424;107480;0.9642857313156128;1.0;0.2916666865348816;0.17777776718139648;0.22727274894714355;false
105538;105923;0.6388888955116272;1.0;0.1071428656578064;0.1666666865348816;0.1666666865348816;false
105701;105923;0.6578947305679321;1.0;0.24242424964904785;0.19354838132858276;0.19999998807907104;false
105538;105701;0.7368420958518982;1.0;0.21212118864059448;0.2142857313156128;0.1600000262260437;false
104321;109639;0.15789473056793213;0.8571428656578064;0.3333333134651184;0.2666666507720947;0.18000000715255737;false
102118;108875;0.1499999761581421;0.13235294818878174;0.25;0.19999998807907104;0.1860465407371521;false
10293;7599;0.7142857313156128;1.0;0.6363636255264282;0.7692307829856873;0.1764705777168274;true
109241;109438;0.3999999761581421;1.0;0.5744680762290955;0.22727274894714355;0.1666666865348816;false
103548;104072;0.5;0.9090908765792847;0.23529410362243652;0.2142857313156128;0.13333332538604736;false
100732;103846;0.30434781312942505;1.0;0.2222222089767456;0.1764705777168274;0.17391306161880493;false
104823;108894;0.1600000262260437;1.0;0.24074071645736694;0.18867921829223633;0.1666666865348816;false
102826;105175;0.5;1.0;0.2368420958518982;0.19565218687057495;0.1666666865348816;false
105723;107973;1.0;0.40740740299224854;1.0;0.13793104887008667;0.1666666865348816;false
10578;10628;0.7931034564971924;1.0;0.6666666269302368;0.31707316637039185;0.5161290168762207;true
10578;109189;0.6315789222717285;1.0;0.40740740299224854;0.41463416814804077;0.25806450843811035;false
10628;109189;0.6206896305084229;1.0;0.21052628755569458;0.25;0.12903225421905518;false
102394;109139;0.46341460943222046;1.0;0.17241376638412476;0.2222222089767456;0.15789473056793213;false
102390;109139;0.46341460943222046;1.0;0.20689654350280762;0.13333332538604736;0.18421053886413574;false
102390;102394;0.9756097793579102;1.0;0.25;0.1538461446762085;0.23333334922790527;false
101377;101414;1.0;1.0;0.22448980808258057;0.21875;0.13953489065170288;false
102193;105236;0.3636363744735718;1.0;0.30000001192092896;0.13953489065170288;0.13461536169052124;false
100240;100452;0.3870967626571655;0.8571428656578064;0.23255813121795654;0.1904761791229248;0.192307710647583;false
4563;5122;0.875;0.7894736528396606;0.6666666269302368;0.3095238208770752;0.21875;true
103278;107044;0.6326530575752258;1.0;0.2142857313156128;0.125;0.27027028799057007;false
10983;11174;0.9166666865348816;0.8999999761581421;0.7272727489471436;0.125;0.7272727489471436;true
108908;109258;0.05263155698776245;1.0;0.2666666507720947;0.1521739363670349;0.192307710647583;false
2317;4988;0.75;0.8571428656578064;0.800000011920929;0.9090908765792847;1.0;true
106421;109222;0.38461536169052124;0.8571428656578064;0.21212118864059448;0.15625;0.22580647468566895;false
101931;105268;0.3809523582458496;0.8571428656578064;0.26923078298568726;0.20689654350280762;0.1071428656578064;false
4709;4710;1.0;1.0;0.375;0.9333333373069763;0.3125;true
5574;7562;1.0;1.0;0.8500000238418579;0.125;0.2777777910232544;true
106803;107918;0.30000001192092896;1.0;1.0;1.0;1.0;false
6562;8870;0.75;0.800000011920929;1.0;1.0;1.0;true
8370;9876;0.0;1.0;0.9333333373069763;1.0;0.9473684430122375;true
11531;3134;0.09090906381607056;1.0;1.0;1.0;1.0;true
3134;6210;0.1111111044883728;0.1111111044883728;1.0;1.0;1.0;true
11531;6210;0.0;0.1111111044883728;1.0;1.0;1.0;true
5780;5782;0.1666666865348816;0.75;1.0;1.0;1.0;true
105016;107434;0.05660378932952881;0.7222222089767456;1.0;1.0;0.3333333134651184;false
109053;109245;0.13793104887008667;1.0;1.0;1.0;1.0;false
3395;5122;0.27586209774017334;0.6206896305084229;1.0;1.0;1.0;true
7192;7778;0.307692289352417;1.0;1.0;1.0;1.0;true
109532;109725;0.14814811944961548;1.0;0.8999999761581421;0.8888888955116272;0.1904761791229248;false
10312;9807;0.3333333134651184;0.5555555820465088;1.0;1.0;1.0;true
10119;7664;0.07142859697341919;1.0;0.9047619104385376;0.875;1.0;true
103350;104042;0.1785714030265808;0.9090908765792847;0.9166666865348816;0.8421052694320679;0.8823529481887817;false
5204;7514;0.2083333134651184;1.0;1.0;1.0;0.8235294222831726;true
11006;11008;0.08695650100708008;1.0;1.0;1.0;1.0;true
10785;10833;0.0;1.0;1.0;0.8999999761581421;1.0;true
2890;2891;0.21052628755569458;1.0;1.0;1.0;1.0;true
2026;4601;0.13636362552642822;1.0;1.0;1.0;1.0;true
4975;5889;1.0;1.0;1.0;0.8333333134651184;1.0;true
5577;8990;1.0;0.8333333134651184;1.0;0.9375;1.0;true
3475;8592;0.9375;1.0;0.8888888955116272;1.0;0.8571428656578064;true
10240;7367;1.0;1.0;0.9333333373069763;1.0;1.0;true
3192;7923;1.0;1.0;0.8999999761581421;1.0;1.0;true
4395;8725;1.0;1.0;0.8888888955116272;0.9333333373069763;1.0;true
6948;7365;0.9599999785423279;1.0;1.0;0.9047619104385376;1.0;true
10230;7852;0.9230769276618958;1.0;1.0;0.8666666746139526;0.875;true
6858;7852;0.9230769276618958;0.9090908765792847;1.0;0.8666666746139526;0.875;true
10230;8029;0.9230769276618958;1.0;1.0;0.8666666746139526;0.875;true
6858;8029;0.9230769276618958;0.9090908765792847;1.0;0.8666666746139526;0.875;true
10230;10383;0.9230769276618958;1.0;1.0;0.8666666746139526;0.875;true
10383;6858;0.9230769276618958;0.9090908765792847;1.0;0.8666666746139526;0.875;true
10230;6858;0.8461538553237915;0.9090908765792847;1.0;1.0;1.0;true
6925;6926;0.9166666865348816;1.0;1.0;1.0;0.9655172228813171;true
9348;9485;1.0;0.875;1.0;1.0;0.9411764740943909;true
5477;9076;1.0;1.0;1.0;0.9333333373069763;1.0;true
5477;8368;1.0;1.0;1.0;0.8666666746139526;1.0;true
8368;9076;1.0;1.0;1.0;0.9333333373069763;1.0;true
8609;9130;1.0;0.800000011920929;1.0;1.0;1.0;true
4843;8794;1.0;1.0;1.0;0.8666666746139526;1.0;true
8890;9063;0.9166666865348816;1.0;0.9428571462631226;1.0;0.9166666865348816;true
6802;8890;0.9166666865348816;1.0;0.9428571462631226;1.0;0.9166666865348816;true
4419;7644;1.0;1.0;1.0;0.9375;1.0;true
102361;103634;1.0;1.0;0.9032257795333862;0.9032257795333862;0.9032257795333862;false
7123;9038;1.0;1.0;1.0;0.8421052694320679;0.7857142686843872;true
7980;9790;0.9411764740943909;1.0;0.9375;0.9523809552192688;0.7200000286102295;true
7604;9790;0.8823529481887817;1.0;0.875;0.8571428656578064;0.6000000238418579;true
7604;7980;0.9411764740943909;1.0;0.9375;0.9047619104385376;0.695652186870575;true
11150;8901;1.0;0.8636363744735718;1.0;1.0;1.0;true
9421;9489;1.0;1.0;1.0;0.8999999761581421;1.0;true
7161;8131;0.8888888955116272;1.0;1.0;1.0;1.0;true
2813;3155;0.9090908765792847;1.0;0.9523809552192688;1.0;1.0;true
6740;9193;0.9230769276618958;1.0;1.0;1.0;0.8235294222831726;true
5835;9278;1.0;0.8333333134651184;1.0;1.0;1.0;true
6944;9868;1.0;1.0;1.0;0.9285714030265808;0.9166666865348816;true
6358;9694;0.95652174949646;1.0;0.9230769276618958;1.0;1.0;true
8344;9229;0.8333333134651184;1.0;1.0;1.0;1.0;true
